movie_title,Production Budget,Worldwide Gross,genre,duration,num_critic_for_reviews,actor_1_facebook_likes,imdb_score,weekendTotal,midweekTotal,quarter
Nine,80000000,53508858,Musical,118.0,205.0,529.0,5.8,12543432.0,5247211.0,4
Timeline,80000000,26703184,Adventure,116.0,123.0,23000.0,5.6,8480774.0,5386000.0,4
Oceans,80000000,86787530,Documentary,104.0,113.0,67.0,7.8,11332933.0,6275472.0,2
Babe: Pig in the City,80000000,69131860,Adventure,97.0,61.0,1000.0,5.8,10254000.0,3109621.0,4
The Postman,80000000,20841123,Action,177.0,79.0,766.0,6.0,1255000.0,2348076.0,4
Red Planet,80000000,33463969,Action,106.0,145.0,2.0,5.7,10566807.0,2136985.0,4
The Invasion,80000000,40147042,Thriller/Suspense,99.0,232.0,1000.0,5.9,9044837.0,2566415.0,3
The Lion King,79300000,987480140,Adventure,73.0,186.0,2000.0,8.5,70087600.0,15905337.0,2
Journey 2: The Mysterious Island,79000000,318146162,Adventure,94.0,178.0,14000.0,5.8,78930995.0,15507753.0,1
Jack and Jill,79000000,150519217,Comedy,91.0,156.0,14000.0,3.4,58580391.0,11748136.0,4
A Beautiful Mind,78000000,317668058,Drama,135.0,205.0,1000.0,8.2,113248000.0,38866000.0,4
Cloudy with a Chance of Meatballs 2,78000000,274392649,Adventure,95.0,169.0,622.0,6.5,97300246.0,13638702.0,3
Red Dragon,78000000,206455420,Thriller/Suspense,124.0,210.0,22000.0,7.2,72418965.0,13973000.0,4
Hidalgo,78000000,108086731,Western,136.0,140.0,24000.0,6.7,44485787.0,10187000.0,1
The League of Extraordinary Gentlemen,78000000,179265204,Adventure,110.0,202.0,1000.0,5.8,41452921.0,14143000.0,3
Exorcist: The Beginning,78000000,43957541,Horror,125.0,167.0,613.0,5.1,25069602.0,6316000.0,3
Despicable Me 2,76000000,975216835,Comedy,98.0,306.0,7000.0,7.5,203527535.0,137556825.0,3
2 Fast 2 Furious,76000000,236410607,Action,107.0,150.0,23000.0,5.9,89065870.0,21793000.0,2
Children of Men,76000000,69845011,Thriller/Suspense,109.0,372.0,16000.0,7.9,21404405.0,4678120.0,4
The Adventures of Rocky & Bullwinkle,76000000,35129610,Comedy,92.0,49.0,22000.0,4.1,13698691.0,6319230.0,2
The Secret Life of Pets,75000000,875958307,Adventure,87.0,165.0,1000.0,6.8,243953695.0,93424170.0,3
The Lost World: Jurassic Park,75000000,618638999,Action,129.0,177.0,610.0,6.5,89364690.0,19370677.0,2
Ice Age: The Meltdown,75000000,651899282,Adventure,115.0,164.0,835.0,6.9,154177807.0,29352923.0,1
Madagascar,75000000,556559566,Adventure,86.0,181.0,851.0,6.9,122448432.0,39998026.0,2
Grown Ups,75000000,272223430,Comedy,102.0,179.0,12000.0,6.0,103415751.0,39928738.0,2
Shark Tale,75000000,371917043,Adventure,90.0,143.0,22000.0,6.0,127496710.0,17967000.0,4
X-Men,75000000,296872367,Action,104.0,290.0,20000.0,7.4,102666447.0,33458682.0,3
Wanted,75000000,342416460,Action,110.0,316.0,11000.0,6.7,93707150.0,28370190.0,2
50 First Dates,75000000,196320329,Romantic Comedy,99.0,147.0,11000.0,6.8,91089210.0,15896000.0,1
Hairspray,75000000,203035572,Musical,117.0,219.0,719.0,6.7,69144457.0,31690000.0,3
Now You See Me,75000000,342769200,Thriller/Suspense,125.0,384.0,11000.0,7.3,79521177.0,28350978.0,2
Dreamgirls,75000000,155708695,Musical,130.0,241.0,912.0,6.5,54560131.0,27582484.0,4
Inspector Gadget,75000000,97387965,Comedy,110.0,70.0,2000.0,4.1,60472000.0,23247700.0,3
Immortals,75000000,211562435,Action,110.0,284.0,15000.0,6.1,61959789.0,16143234.0,4
The Terminal,75000000,218673959,Drama,128.0,151.0,15000.0,7.3,48371540.0,15836000.0,2
Monster House,75000000,141267370,Adventure,91.0,190.0,12000.0,6.6,43224954.0,16038723.0,3
Vertical Limit,75000000,213500000,Action,124.0,134.0,867.0,5.9,39930304.0,14846606.0,4
Charlie Wilson's War,75000000,119512771,Drama,102.0,269.0,22000.0,7.1,36076585.0,21224190.0,4
Be Cool,75000000,94944017,Comedy,118.0,161.0,12000.0,5.7,42682818.0,7588000.0,1
Munich,75000000,131492772,Drama,163.0,298.0,745.0,7.6,17854885.0,7120725.0,4
Killers,75000000,95572749,Action,100.0,140.0,19000.0,5.4,32230006.0,10910662.0,2
Deck the Halls,51000000,46815807,Comedy,93.0,71.0,2000.0,4.9,25540504.0,8371735.0,4
The Adjustment Bureau,50200000,126931325,Thriller/Suspense,106.0,413.0,13000.0,7.1,47460980.0,11333600.0,1
The Twilight Saga: New Moon,50000000,687557727,Drama,130.0,299.0,21000.0,4.6,225446853.0,53638659.0,4
Shrek,50000000,491812794,Adventure,90.0,212.0,145.0,7.9,170318378.0,56097697.0,2
Ted,50000000,556016627,Comedy,112.0,457.0,15000.0,7.0,140221910.0,57994775.0,2
22 Jump Street,50000000,331333876,Comedy,112.0,330.0,17000.0,7.1,125995056.0,47526762.0,2
Daddy's Home,50000000,238757137,Comedy,96.0,145.0,8000.0,6.1,105446311.0,32029922.0,4
Patch Adams,50000000,202173000,Comedy,115.0,55.0,49000.0,6.7,90720675.0,28719671.0,4
Into the Woods,50000000,203502372,Musical,125.0,321.0,40000.0,6.0,73267834.0,42966665.0,4
Central Intelligence,50000000,217196811,Comedy,107.0,177.0,12000.0,6.6,84660571.0,31339943.0,2
Anchorman 2: The Legend Continues,50000000,172185754,Comedy,143.0,272.0,11000.0,6.3,28865604.0,45147849.0,4
Super 8,50000000,257972745,Thriller/Suspense,112.0,539.0,1000.0,7.1,86014213.0,30132732.0,2
Mr. Deeds,50000000,171269535,Comedy,96.0,117.0,12000.0,5.8,82184988.0,29869538.0,2
Erin Brockovich,50000000,257805243,Drama,131.0,169.0,8000.0,7.3,92644538.0,22877285.0,1
How to Lose a Guy in 10 Days,50000000,178890782,Romantic Comedy,116.0,140.0,11000.0,6.4,76047649.0,14398000.0,1
Yes Man,50000000,225990976,Comedy,104.0,190.0,14000.0,6.8,59745515.0,28307604.0,4
Non-Stop,50000000,222383055,Action,106.0,359.0,14000.0,7.0,69789635.0,16562580.0,1
Stepmom,50000000,159745279,Drama,124.0,65.0,8000.0,6.7,60110025.0,20842009.0,4
Failure to Launch,50000000,128402901,Romantic Comedy,95.0,143.0,14000.0,5.6,63681424.0,15606812.0,1
Inside Man,50000000,185798265,Thriller/Suspense,129.0,230.0,18000.0,7.6,63700885.0,13787835.0,1
Payback,50000000,161626121,Action,90.0,143.0,1000.0,7.1,60365170.0,11423333.0,1
Knowing,50000000,186450317,Thriller/Suspense,121.0,279.0,12000.0,6.2,61251573.0,13927323.0,1
The Ring Two,50000000,161941727,Horror,128.0,196.0,6000.0,5.4,57415277.0,11322000.0,1
We Bought a Zoo,50000000,118729073,Drama,124.0,257.0,19000.0,7.1,43395147.0,19959354.0,4
Moneyball,50000000,111300835,Drama,133.0,419.0,22000.0,7.6,55933492.0,14627075.0,3
Garfield,50000000,208094550,Comedy,80.0,116.0,13000.0,5.0,43637610.0,16188000.0,2
Christmas with the Kranks,50000000,96469187,Comedy,99.0,105.0,2000.0,5.2,48324740.0,17913000.0,4
V for Vendetta,50000000,130214162,Action,132.0,525.0,20000.0,8.2,49904576.0,12525728.0,1
Race to Witch Mountain,50000000,105103783,Adventure,98.0,166.0,12000.0,5.7,48111302.0,11076884.0,1
Shanghai Knights,50000000,88316835,Adventure,114.0,165.0,154.0,6.2,44835249.0,7199000.0,1
Curious George,50000000,71052604,Comedy,78.0,87.0,8000.0,6.6,39019910.0,7768040.0,1
American Reunion,50000000,236799211,Comedy,113.0,291.0,3000.0,6.7,41998810.0,10764870.0,2
Hansel & Gretel: Witch Hunters,50000000,214949716,Action,98.0,349.0,10000.0,6.1,41581239.0,10362771.0,1
Don't Say a Word,50000000,104488383,Thriller/Suspense,113.0,113.0,1000.0,6.3,37785000.0,8798000.0,3
Unfaithful,50000000,119114494,Drama,124.0,152.0,838.0,6.7,34733184.0,9640000.0,2
Syriana,50000000,92690959,Thriller/Suspense,128.0,358.0,13000.0,7.0,20542310.0,4979940.0,4
Resident Evil: Apocalypse,50000000,125168734,Horror,98.0,191.0,14000.0,6.2,39416542.0,7195000.0,3
The Book of Life,50000000,97651543,Adventure,95.0,156.0,17000.0,7.3,40736684.0,6962944.0,4
Firewall,50000000,82751189,Thriller/Suspense,105.0,171.0,87000.0,5.8,32834516.0,7563526.0,1
The Game,50000000,80369970,Thriller/Suspense,129.0,157.0,495.0,7.8,31878780.0,7555342.0,3
G.I. Jane,50000000,48169156,Drama,125.0,97.0,10000.0,5.8,32573887.0,9125627.0,3
Into the Storm,50000000,150429371,Thriller/Suspense,89.0,228.0,490.0,5.8,35110669.0,8801683.0,3
The Judge,50000000,76119388,Drama,141.0,276.0,21000.0,7.4,33164491.0,10365839.0,4
Silent Hill,50000000,94704227,Horror,132.0,267.0,992.0,6.6,35686417.0,6908863.0,2
The Replacements,50000000,50054511,Comedy,118.0,118.0,18000.0,6.5,26477000.0,8790536.0,3
The Negotiator,50000000,49105766,Action,140.0,68.0,18000.0,7.3,21000055.0,10440802.0,3
The Peacemaker,50000000,62967368,Action,124.0,93.0,294.0,5.9,25370238.0,5695460.0,3
Out of Time,50000000,55489826,Thriller/Suspense,114.0,124.0,18000.0,6.5,28895401.0,5015000.0,4
The Beach,50000000,39778599,Drama,119.0,118.0,29000.0,6.6,23522440.0,6219927.0,1
Ninja Assassin,50000000,62209892,Action,99.0,235.0,330.0,6.4,22800517.0,13337452.0,4
Raising Helen,50000000,49928680,Comedy,119.0,93.0,627.0,6.0,21252773.0,7545000.0,2
For Love of the Game,50000000,46112640,Drama,137.0,113.0,24000.0,6.5,26192000.0,5499240.0,3
Marmaduke,50000000,89895930,Comedy,87.0,98.0,15000.0,4.2,22815176.0,8301055.0,2
Hereafter,50000000,105246941,Thriller/Suspense,129.0,315.0,13000.0,6.5,24579374.0,6258840.0,4
Murder by Numbers,50000000,56643267,Thriller/Suspense,115.0,136.0,33000.0,6.1,23452194.0,5337000.0,2
Zoolander 2,50000000,55348693,Comedy,102.0,226.0,14000.0,4.8,22175897.0,4092557.0,1
Hannibal Rising,50000000,80583311,Thriller/Suspense,131.0,209.0,879.0,6.2,18969756.0,4412244.0,1
The Story of Us,50000000,27100030,Romantic Comedy,95.0,99.0,13000.0,5.9,18857000.0,4659505.0,4
The Host,50000000,64477051,Thriller/Suspense,125.0,298.0,430.0,5.9,20004469.0,4774256.0,1
Basic,50000000,42598498,Thriller/Suspense,98.0,131.0,933.0,6.5,19026889.0,3744000.0,1
Run All Night,50000000,66961644,Action,114.0,236.0,14000.0,6.6,19464083.0,5290696.0,1
Blood Work,50000000,26199517,Thriller/Suspense,110.0,146.0,16000.0,6.4,15214144.0,4220000.0,3
The International,50000000,53850527,Thriller/Suspense,118.0,245.0,6000.0,6.5,18885020.0,4406508.0,1
The Life Aquatic with Steve Zissou,50000000,34806726,Comedy,119.0,259.0,13000.0,7.3,12270183.0,3417000.0,4
The Iron Giant,50000000,31333917,Adventure,90.0,162.0,14000.0,8.0,13210000.0,4803078.0,3
Your Highness,50000000,26121638,Comedy,102.0,208.0,20000.0,5.6,15990480.0,4134640.0,2
Dream House,50000000,41642166,Horror,84.0,174.0,6000.0,6.0,16880325.0,3167935.0,3
Free State of Jones,50000000,23152062,Drama,139.0,79.0,11000.0,6.7,13668108.0,4913187.0,2
Gamer,50000000,42002029,Action,95.0,180.0,18000.0,5.8,13863033.0,3214050.0,3
Man of the House,50000000,22099706,Comedy,100.0,59.0,1000.0,5.4,14356234.0,2264000.0,1
The Life of David Gale,50000000,28920188,Thriller/Suspense,130.0,141.0,18000.0,7.5,13860443.0,3151000.0,1
The Polar Express,170000000,319090241,Adventure,100.0,188.0,15000.0,6.6,103012789.0,47486751.0,4
Snow White and the Huntsman,170000000,401021746,Adventure,132.0,416.0,26000.0,6.1,109797850.0,33153810.0,2
Terminator 3: Rise of the Machines,170000000,433058296,Action,109.0,280.0,648.0,6.4,81990279.0,53833320.0,3
Tomorrowland,170000000,207283457,Adventure,130.0,443.0,2000.0,6.5,61675800.0,16813550.0,2
Alice Through the Looking Glass,170000000,277442381,Adventure,113.0,218.0,40000.0,6.4,51045793.0,16373211.0,2
Shrek Forever After,165000000,756244673,Adventure,93.0,226.0,4000.0,6.4,168060682.0,44437305.0,2
Big Hero 6,165000000,652127828,Adventure,102.0,384.0,756.0,7.9,161388800.0,42645114.0,4
How to Train Your Dragon,165000000,494870991,Adventure,98.0,288.0,18000.0,8.2,160300074.0,41411324.0,1
Wreck-It Ralph,165000000,496511521,Adventure,101.0,377.0,975.0,7.8,142220734.0,29237932.0,4
Interstellar,165000000,668601777,Adventure,169.0,712.0,11000.0,8.6,131461068.0,43443607.0,4
Independence Day: Resurgence,165000000,387644286,Action,120.0,286.0,890.0,5.5,70938686.0,21861136.0,2
Shrek the Third,160000000,807330936,Adventure,93.0,227.0,3000.0,6.1,239016270.0,51231022.0,2
Inception,160000000,832584416,Thriller/Suspense,148.0,642.0,29000.0,8.8,189689507.0,74652353.0,3
The Hunger Games: Mockingjay - Part 2,160000000,650523427,Thriller/Suspense,137.0,389.0,34000.0,6.6,205178141.0,59554015.0,4
X-Men: First Class,160000000,355408305,Action,132.0,500.0,34000.0,7.8,104490214.0,30179516.0,2
The Curious Case of Benjamin Button,160000000,329809326,Drama,166.0,362.0,11000.0,7.8,77213669.0,40610674.0,4
The Sorcerer's Apprentice,160000000,217986320,Adventure,109.0,235.0,12000.0,6.1,34097869.0,20003147.0,3
Poseidon,160000000,181674817,Adventure,98.0,231.0,87000.0,5.6,42355630.0,9129316.0,2
Warcraft,160000000,433125655,Action,123.0,275.0,3000.0,7.3,34894145.0,9057205.0,2
The Chronicles of Narnia: The Voyage of the Dawn Treader,155000000,418186950,Adventure,113.0,228.0,531.0,6.3,66994527.0,27517297.0,4
Alexander,155000000,167297191,Adventure,206.0,248.0,12000.0,5.5,19950070.0,11372000.0,4
Pearl Harbor,151500000,449239855,Action,184.0,191.0,3000.0,6.1,125873000.0,38382568.0,2
Transformers,151000000,708272592,Action,144.0,396.0,662.0,7.1,159535755.0,128858621.0,3
Frozen,150000000,1274234980,Adventure,102.0,406.0,1000.0,7.6,262729527.0,84456892.0,4
Harry Potter and the Order of the Phoenix,150000000,942943935,Adventure,138.0,329.0,21000.0,7.5,146725884.0,115020194.0,3
Harry Potter and the Goblet of Fire,150000000,896911078,Adventure,157.0,295.0,21000.0,7.6,203094047.0,56944841.0,4
The Matrix Reloaded,150000000,738576929,Action,138.0,275.0,234.0,7.2,165816457.0,80673303.0,2
Hancock,150000000,624234272,Action,102.0,318.0,10000.0,6.4,128468901.0,82280170.0,3
Charlie and the Chocolate Factory,150000000,475825484,Comedy,115.0,276.0,40000.0,6.7,124497374.0,52713809.0,3
Ratatouille,150000000,626549695,Comedy,111.0,318.0,1000.0,8.0,116396457.0,57268538.0,2
Thor: The Dark World,150000000,644602516,Adventure,112.0,486.0,26000.0,7.1,158006292.0,29650264.0,4
Batman Begins,150000000,359142722,Action,128.0,478.0,23000.0,8.3,112719680.0,63602017.0,2
Thor,150000000,449326618,Action,115.0,516.0,26000.0,7.0,135862352.0,31309200.0,2
Madagascar: Escape 2 Africa,150000000,599516844,Comedy,89.0,167.0,1000.0,6.7,141889072.0,28521018.0,4
X-Men Origins: Wolverine,150000000,374825760,Action,119.0,350.0,20000.0,6.7,143042208.0,25120212.0,2
Night at the Museum: Battle of the Smithsonian,150000000,402231063,Comedy,105.0,185.0,49000.0,5.9,121582384.0,32729281.0,2
Kung Fu Panda 2,150000000,664837547,Adventure,90.0,284.0,11000.0,7.3,107237176.0,37803845.0,2
Mad Max: Fury Road,150000000,370742166,Action,120.0,739.0,27000.0,8.1,104544286.0,32789178.0,2
The Matrix Revolutions,150000000,427300260,Action,129.0,245.0,309.0,6.7,76399669.0,51412365.0,4
Mission: Impossible III,150000000,397501348,Action,124.0,310.0,22000.0,6.9,99010799.0,20927168.0,2
Angels & Demons,150000000,490875846,Thriller/Suspense,146.0,298.0,15000.0,6.7,94345646.0,23712749.0,2
Troy,150000000,484161265,Action,196.0,220.0,11000.0,7.2,93701661.0,23487000.0,2
The Last Airbender,150000000,319713881,Adventure,103.0,280.0,1000.0,4.2,73040330.0,42821500.0,3
Bee Movie,150000000,287594577,Comedy,91.0,194.0,2000.0,6.2,99745703.0,17612402.0,4
G-Force,150000000,292817841,Adventure,88.0,145.0,730.0,5.1,74947710.0,30028069.0,3
Bolt,150000000,328015209,Comedy,96.0,225.0,17000.0,6.9,77503361.0,21254469.0,4
Wrath of the Titans,150000000,305270083,Adventure,99.0,310.0,14000.0,5.8,62766480.0,15419457.0,1
Beowulf,150000000,194995215,Adventure,115.0,287.0,18000.0,6.3,59482154.0,17486144.0,4
Dark Shadows,150000000,238202668,Black Comedy,113.0,526.0,40000.0,6.2,58324773.0,14896195.0,2
White House Down,150000000,205440387,Thriller/Suspense,131.0,339.0,17000.0,6.4,49273075.0,17461706.0,2
The Wolfman,150000000,142634358,Horror,119.0,357.0,12000.0,5.8,47927960.0,8628175.0,1
Pan,150000000,123888320,Adventure,111.0,256.0,20000.0,5.8,26924830.0,5283103.0,4
Mars Needs Moms,150000000,39549758,Adventure,88.0,132.0,921.0,5.4,14836400.0,4355295.0,1
Flushed Away,149000000,179357126,Comedy,85.0,135.0,20000.0,6.7,49980128.0,7367293.0,4
Madagascar 3: Europe's Most Wanted,145000000,746921271,Adventure,93.0,211.0,851.0,6.9,143550578.0,54651628.0,2
How to Train Your Dragon 2,145000000,616102924,Adventure,102.0,292.0,18000.0,7.9,114898841.0,47004225.0,2
Mr. Peabody & Sherman,145000000,269806430,Adventure,92.0,196.0,3000.0,6.9,85450924.0,19595284.0,1
Rise of the Guardians,145000000,306900902,Adventure,97.0,256.0,20000.0,7.3,72221390.0,25266714.0,4
Sahara,145000000,121671925,Adventure,124.0,163.0,11000.0,6.0,50082420.0,9814000.0,2
Ghostbusters,144000000,229034050,Comedy,116.0,464.0,783.0,5.5,88080034.0,29876759.0,3
Die Another Day,142000000,431942139,Action,133.0,264.0,769.0,6.1,107088846.0,35434024.0,4
Star Trek,140000000,385680446,Adventure,127.0,518.0,26000.0,8.0,186996533.0,47434393.0,2
Armageddon,140000000,554600000,Adventure,153.0,167.0,13000.0,6.6,104088908.0,63408287.0,3
Captain America: The First Avenger,140000000,370569776,Action,124.0,510.0,11000.0,6.9,122126810.0,39090758.0,3
Kung Fu Panda 3,140000000,518614383,Adventure,95.0,210.0,24000.0,7.2,113308676.0,18910988.0,1
Lethal Weapon 4,140000000,285400000,Action,127.0,141.0,5000.0,6.6,81548847.0,27213881.0,3
G.I. Joe: Retaliation,140000000,375740705,Action,122.0,351.0,17000.0,5.8,85425445.0,29603613.0,1
The Last Samurai,140000000,456810575,Action,154.0,190.0,10000.0,7.7,66301274.0,25266000.0,4
Exodus: Gods and Kings,140000000,268314513,Drama,150.0,314.0,23000.0,6.1,44509202.0,15667980.0,4
The BFG,140000000,199905224,Adventure,117.0,252.0,535.0,6.8,33865776.0,15480657.0,3
Gods of Egypt,140000000,133553464,Adventure,126.0,184.0,18000.0,5.5,23821356.0,5462186.0,1
Spider-Man,139000000,821706375,Adventure,121.0,291.0,24000.0,7.3,303521943.0,66693507.0,2
Watchmen,138000000,184068357,Action,215.0,451.0,986.0,7.7,84772606.0,16106721.0,1
Stealth,138000000,76416746,Action,121.0,145.0,820.0,5.0,19175339.0,5964458.0,3
The Incredible Hulk,137500000,265573859,Adventure,135.0,354.0,3000.0,6.8,96187275.0,26518680.0,2
Hulk,137000000,245075434,Action,138.0,267.0,820.0,5.7,93442235.0,23485000.0,2
Final Fantasy: The Spirits Within,137000000,85131830,Adventure,106.0,166.0,12000.0,6.4,16544000.0,12832404.0,3
The Croods,135000000,573068425,Adventure,98.0,257.0,16000.0,7.3,136456644.0,37214156.0,1
Scream 3,40000000,161838076,Horror,116.0,212.0,287.0,5.5,65773669.0,11066319.0,1
Dumb and Dumber To,40000000,156553592,Comedy,109.0,218.0,13000.0,5.7,67717170.0,14008950.0,4
The Other Woman,40000000,195111193,Comedy,109.0,191.0,982.0,6.0,61521102.0,16923297.0,2
Eight Below,40000000,120455994,Adventure,120.0,118.0,23000.0,7.3,58553243.0,12285897.0,1
The Talented Mr. Ripley,40000000,128792135,Drama,139.0,203.0,22000.0,7.3,49886252.0,19514029.0,4
The Intern,40000000,197232734,Comedy,121.0,241.0,22000.0,7.2,54027641.0,16738628.0,3
Ray,40000000,124823094,Drama,178.0,209.0,904.0,7.7,52644410.0,11576000.0,4
Sin City,40000000,158527918,Action,147.0,374.0,3000.0,8.1,54800000.0,13493000.0,2
Bridge of Spies,40000000,162610473,Thriller/Suspense,142.0,459.0,15000.0,7.6,49308795.0,15244743.0,4
Vantage Point,40000000,150886329,Thriller/Suspense,90.0,235.0,2000.0,6.6,56226895.0,11713156.0,1
Shallow Hal,40000000,70836296,Romantic Comedy,114.0,109.0,700.0,5.9,51560000.0,11277000.0,4
Big Momma's House 2,40000000,137047376,Comedy,99.0,65.0,17000.0,4.6,53007226.0,6252814.0,1
The Mexican,40000000,145238250,Action,123.0,125.0,24000.0,6.1,47639000.0,11966330.0,1
The Final Destination,40000000,187384627,Horror,82.0,221.0,164000.0,5.2,50130851.0,10332400.0,3
17 Again,40000000,139474906,Comedy,102.0,191.0,2000.0,6.4,52176863.0,8880695.0,2
Unknown,40000000,136123083,Thriller/Suspense,113.0,349.0,14000.0,6.9,47071152.0,11097802.0,1
Get Him to the Greek,40000000,91455875,Comedy,114.0,222.0,836.0,6.4,39376845.0,15175395.0,2
Gothika,40000000,141484812,Horror,98.0,207.0,21000.0,5.8,40468588.0,11431000.0,4
Behind Enemy Lines,40000000,58855732,Action,106.0,131.0,578.0,6.4,32808000.0,6377000.0,4
The Lincoln Lawyer,40000000,87145086,Thriller/Suspense,118.0,274.0,11000.0,7.3,42565766.0,11769521.0,1
Small Soldiers,40000000,71743823,Comedy,108.0,100.0,4000.0,6.1,27617000.0,10729433.0,3
Spawn,40000000,87949859,Action,98.0,70.0,2000.0,5.2,36715662.0,9543586.0,3
Horrible Bosses 2,40000000,105945357,Comedy,116.0,196.0,18000.0,6.3,33803847.0,17371506.0,4
The Count of Monte Cristo,40000000,75389090,Drama,131.0,138.0,15000.0,7.7,27829000.0,6340000.0,1
The Prestige,40000000,104407366,Thriller/Suspense,130.0,341.0,23000.0,8.5,36658466.0,8293317.0,4
The Lake House,40000000,114830111,Drama,99.0,175.0,18000.0,6.8,31779589.0,13669000.0,2
Predators,40000000,127234389,Action,107.0,351.0,2000.0,6.4,37313283.0,10355163.0,3
The Odd Life of Timothy Green,40000000,55249159,Drama,105.0,169.0,3000.0,6.6,31119098.0,11965922.0,3
Apocalypto,40000000,121032272,Adventure,139.0,283.0,708.0,7.8,24253730.0,6286442.0,4
Music and Lyrics,40000000,146300356,Romantic Comedy,95.0,175.0,799.0,6.5,30618484.0,12539643.0,1
Secret Window,40000000,92111551,Thriller/Suspense,96.0,195.0,40000.0,6.6,33272449.0,6768000.0,1
The Skeleton Key,40000000,92256918,Horror,104.0,193.0,545.0,6.5,31628165.0,8716000.0,3
